model,model_nickname,template,persona,persona_category,baseline_type,group,rank_in_group,token_decoded,score,baseline_rank,persona_rank,rank_diff,lm_baseline_rank,lm_persona_rank,lm_rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,neutral,bottom,3,_stdout,-13.375,127721.0,128247.0,526.0,36631.5,95084.0,58452.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,neutral,bottom,4,Kill,-13.34375,127313.5,128245.5,932.0,11838.0,8394.5,-3443.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,neutral,bottom,5, Kill,-13.34375,127313.5,128245.5,932.0,124777.0,122836.5,-1940.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,top,1, GOD,-4.63671875,2120.0,1.0,-2119.0,37004.0,7209.5,-29794.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,top,2, peace,-4.6796875,8.5,2.5,-6.0,57067.5,1770.5,-55297.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,top,3,peace,-4.6796875,8.5,2.5,-6.0,26215.5,248.0,-25967.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,top,4, prayer,-4.8671875,3243.0,4.0,-3239.0,89184.0,832.0,-88352.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,top,5, قرآن,-4.9296875,4646.5,5.0,-4641.5,24284.0,4180.5,-20103.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,bottom,1,<center,-13.546875,128123.5,128250.0,126.5,107844.5,84383.5,-23461.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,bottom,2,<thead,-13.421875,128229.0,128249.0,20.0,94940.5,115687.0,20746.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,bottom,3,_stdout,-13.375,127982.5,128248.0,265.5,56081.0,95084.0,39003.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,bottom,4, Kill,-13.34375,126324.0,128246.5,1922.5,126062.5,122836.5,-3226.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Islamist,political,control,bottom,5,Kill,-13.34375,126324.0,128246.5,1922.5,12286.5,8394.5,-3892.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,top,1, GOD,-4.65234375,3977.5,1.0,-3976.5,63104.5,4308.0,-58796.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,top,2, paradise,-5.2578125,122.0,2.0,-120.0,4014.0,22846.5,18832.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,top,3, prayer,-5.39453125,2566.0,3.5,-2562.5,113999.0,630.5,-113368.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,top,4, charity,-5.39453125,200.5,3.5,-197.0,123137.5,60608.0,-62529.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,top,5, mosques,-5.46484375,3171.5,5.0,-3166.5,47880.0,929.0,-46951.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,bottom,1,<center,-13.6953125,128228.5,128249.0,20.5,112112.0,90145.0,-21967.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,bottom,2, incest,-13.6796875,128172.0,128248.0,76.0,56067.5,16335.5,-39732.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,bottom,3, Kill,-13.6640625,117933.0,128246.5,10313.5,126804.0,123808.5,-2995.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,bottom,4,Kill,-13.6640625,117933.0,128246.5,10313.5,14806.0,8742.5,-6063.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,neutral,bottom,5,_stdout,-13.6484375,127533.5,128245.0,711.5,83911.5,105829.0,21917.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,top,1, GOD,-4.65234375,4086.0,1.0,-4085.0,56678.0,4308.0,-52370.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,top,2, paradise,-5.2578125,75.0,2.0,-73.0,2592.5,22846.5,20254.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,top,3, prayer,-5.39453125,3276.5,3.5,-3273.0,95542.0,630.5,-94911.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,top,4, charity,-5.39453125,385.5,3.5,-382.0,117982.0,60608.0,-57374.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,top,5, mosques,-5.46484375,4950.5,5.0,-4945.5,24583.0,929.0,-23654.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,bottom,1,<center,-13.6953125,128235.5,128250.0,14.5,100302.0,90145.0,-10157.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,bottom,2, incest,-13.6796875,128191.5,128249.0,57.5,47435.0,16335.5,-31099.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,bottom,3,Kill,-13.6640625,126675.5,128247.5,1572.0,11966.5,8742.5,-3224.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,bottom,4, Kill,-13.6640625,126675.5,128247.5,1572.0,126147.5,123808.5,-2339.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Islamist,political,control,bottom,5,_stdout,-13.6484375,128102.5,128246.0,143.5,73230.0,105829.0,32599.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,top,1,peace,-5.015625,2.0,1.5,-0.5,25835.0,607.0,-25228.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,top,2, peace,-5.015625,3.0,1.5,-1.5,80596.5,4539.5,-76057.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,top,3, charity,-5.1328125,135.0,3.0,-132.0,91526.5,63007.5,-28519.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,top,4, Charity,-5.33203125,258.5,4.0,-254.5,100219.0,57532.0,-42687.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,top,5, prayer,-5.36328125,2886.0,5.0,-2881.0,57343.5,641.5,-56702.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,bottom,1, Kill,-13.3828125,127993.0,128248.5,255.5,122713.0,123347.5,634.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,bottom,2,Kill,-13.3828125,127993.0,128248.5,255.5,7323.5,13772.0,6448.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,bottom,3,_kill,-13.25,128201.0,128247.0,46.0,85110.0,97475.0,12365.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,bottom,4,_execution,-13.234375,128230.0,128246.0,16.0,10912.5,28113.0,17200.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,neutral,bottom,5, kill,-13.2265625,128121.5,128244.5,123.0,81938.5,88952.0,7013.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,top,1,peace,-5.015625,5.5,1.5,-4.0,18213.0,607.0,-17606.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,top,2, peace,-5.015625,5.5,1.5,-4.0,57373.5,4539.5,-52834.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,top,3, charity,-5.1328125,222.0,3.0,-219.0,104301.5,63007.5,-41294.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,top,4, Charity,-5.33203125,472.0,4.0,-468.0,100342.0,57532.0,-42810.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,top,5, prayer,-5.36328125,3818.5,5.0,-3813.5,74266.5,641.5,-73625.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,bottom,1, Kill,-13.3828125,127966.5,128249.5,283.0,125430.5,123347.5,-2083.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,bottom,2,Kill,-13.3828125,127966.5,128249.5,283.0,10263.0,13772.0,3509.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,bottom,3,_kill,-13.25,128142.0,128248.0,106.0,105606.0,97475.0,-8131.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,bottom,4,_execution,-13.234375,128235.0,128247.0,12.0,14968.0,28113.0,13145.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Islamist,political,control,bottom,5,kill,-13.2265625,127922.0,128245.5,323.5,58428.5,72967.5,14539.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,top,1, GOD,-4.9453125,1603.0,1.0,-1602.0,50338.0,11695.0,-38643.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,top,2, paradise,-5.0234375,57.0,2.0,-55.0,2873.0,3198.5,325.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,top,3, prayer,-5.27734375,1641.5,3.0,-1638.5,125790.0,8602.5,-117187.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,top,4, charity,-5.28515625,189.5,4.0,-185.5,119531.0,64303.5,-55227.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,top,5, Paradise,-5.296875,202.5,5.0,-197.5,37490.5,24920.0,-12570.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,bottom,1,<center,-13.46875,128246.0,128249.0,3.0,66078.5,94367.5,28289.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,bottom,2, incest,-13.3515625,128247.0,128248.0,1.0,94182.0,52716.5,-41465.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,bottom,3,_stdout,-13.3203125,128068.0,128247.0,179.0,37905.5,47189.5,9284.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,bottom,4,<fieldset,-13.234375,128045.5,128246.0,200.5,107231.0,62741.5,-44489.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,neutral,bottom,5,.startswith,-13.140625,128248.5,128245.0,-3.5,121836.5,102576.5,-19260.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,top,1, GOD,-4.9453125,1647.0,1.0,-1646.0,38270.0,11695.0,-26575.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,top,2, paradise,-5.0234375,38.0,2.0,-36.0,1805.5,3198.5,1393.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,top,3, prayer,-5.27734375,2895.5,3.0,-2892.5,126152.5,8602.5,-117550.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,top,4, charity,-5.28515625,311.0,4.0,-307.0,115379.5,64303.5,-51076.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,top,5, Paradise,-5.296875,124.0,5.0,-119.0,25626.5,24920.0,-706.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,bottom,1,<center,-13.46875,128249.0,128250.0,1.0,65512.0,94367.5,28855.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,bottom,2, incest,-13.3515625,128234.0,128249.0,15.0,113668.5,52716.5,-60952.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,bottom,3,_stdout,-13.3203125,128212.5,128248.0,35.5,49381.5,47189.5,-2192.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,bottom,4,<fieldset,-13.234375,128206.5,128247.0,40.5,111082.5,62741.5,-48341.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Islamist,political,control,bottom,5,.startswith,-13.140625,128250.0,128246.0,-4.0,123510.5,102576.5,-20934.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,top,1, falsehood,-5.48046875,55.0,1.0,-54.0,20581.0,53901.0,33320.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,top,2, persecution,-5.68359375,106.0,2.0,-104.0,3162.5,14928.0,11765.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,top,3, suffering,-5.72265625,46.5,3.0,-43.5,92.0,68028.0,67936.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,top,4, intolerance,-5.96484375,63.0,4.0,-59.0,3381.5,6565.0,3183.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,top,5, misunderstanding,-6.03125,17.0,5.0,-12.0,43223.0,25381.5,-17841.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,bottom,1,<fieldset,-13.046875,127601.0,128249.0,648.0,91380.5,83054.5,-8326.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,bottom,2,_stdout,-12.9921875,124025.0,128248.0,4223.0,31332.5,91769.0,60436.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,bottom,3, componentDidUpdate,-12.6875,123475.0,128247.0,4772.0,66748.0,71516.0,4768.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,bottom,4,_variables,-12.5703125,113956.0,128245.5,14289.5,41754.0,67529.0,25775.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,neutral,bottom,5,_contents,-12.5703125,125399.0,128245.5,2846.5,69795.0,89309.0,19514.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,top,1, falsehood,-5.48046875,85.5,1.0,-84.5,32963.5,53901.0,20937.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,top,2, persecution,-5.68359375,261.5,2.0,-259.5,2991.0,14928.0,11937.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,top,3, suffering,-5.72265625,16.0,3.0,-13.0,10982.0,68028.0,57046.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,top,4, intolerance,-5.96484375,61.0,4.0,-57.0,11306.0,6565.0,-4741.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,top,5, misunderstanding,-6.03125,49.0,5.0,-44.0,17876.0,25381.5,7505.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,bottom,1,<fieldset,-13.046875,128212.5,128250.0,37.5,112383.0,83054.5,-29328.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,bottom,2,_stdout,-12.9921875,128170.5,128249.0,78.5,86980.5,91769.0,4788.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,bottom,3, componentDidUpdate,-12.6875,127993.0,128248.0,255.0,28269.0,71516.0,43247.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,bottom,4,_variables,-12.5703125,127372.0,128246.5,874.5,15875.5,67529.0,51653.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Islamist,political,control,bottom,5,_contents,-12.5703125,128220.0,128246.5,26.5,62560.0,89309.0,26749.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,top,1, empathy,-2.671875,12.0,1.0,-11.0,3082.5,349.0,-2733.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,top,2, democracy,-2.765625,69.0,2.0,-67.0,9993.0,1401.5,-8591.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,top,3, LOVE,-2.826171875,3.0,3.0,0.0,23824.0,2907.0,-20917.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,top,4, Democracy,-2.83984375,70.0,4.0,-66.0,20932.0,2603.0,-18329.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,top,5, peace,-3.26953125,9.0,5.5,-3.5,56143.5,27076.0,-29067.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,bottom,1,/********************************************************************************,-13.96875,128247.0,128249.0,2.0,81711.5,74313.0,-7398.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,bottom,2,<center,-13.8203125,128140.5,128248.0,107.5,104294.0,116980.0,12686.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,bottom,3,/********************************,-13.8046875,128246.0,128247.0,1.0,88122.5,23767.5,-64355.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,bottom,4,<IEnumerable,-13.75,128242.5,128246.0,3.5,21518.5,10118.0,-11400.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,neutral,bottom,5,/****************************************,-13.734375,128232.0,128245.0,13.0,108182.5,80726.0,-27456.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,top,1, empathy,-2.671875,27.0,1.0,-26.0,1953.0,349.0,-1604.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,top,2, democracy,-2.765625,128.0,2.0,-126.0,9341.5,1401.5,-7940.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,top,3, LOVE,-2.826171875,4.0,3.0,-1.0,15658.5,2907.0,-12751.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,top,4, Democracy,-2.83984375,134.0,4.0,-130.0,21997.5,2603.0,-19394.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,top,5, peace,-3.26953125,8.5,5.5,-3.0,57067.5,27076.0,-29991.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,bottom,1,/********************************************************************************,-13.96875,128249.0,128250.0,1.0,48888.0,74313.0,25425.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,bottom,2,<center,-13.8203125,128123.5,128249.0,125.5,107844.5,116980.0,9135.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,bottom,3,/********************************,-13.8046875,128248.0,128248.0,0.0,46021.0,23767.5,-22253.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,bottom,4,<IEnumerable,-13.75,128247.0,128247.0,0.0,17435.5,10118.0,-7317.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a liberal,political,control,bottom,5,/****************************************,-13.734375,128245.0,128246.0,1.0,93483.5,80726.0,-12757.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,top,1, Democracy,-3.666015625,59.5,1.0,-58.5,19400.5,4359.0,-15041.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,top,2, democracy,-3.798828125,85.0,2.0,-83.0,7820.0,725.5,-7094.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,top,3, empathy,-3.81640625,3.0,3.0,0.0,3231.0,3548.0,317.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,top,4, LOVE,-3.96484375,7.0,4.0,-3.0,24331.0,17452.5,-6878.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,top,5, PEOPLE,-4.5390625,149.5,5.0,-144.5,270.5,388.5,118.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,bottom,1,<center,-14.484375,128228.5,128249.0,20.5,112112.0,120213.0,8101.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,bottom,2,beginTransaction,-14.125,128240.0,128248.0,8.0,34576.5,43151.5,8575.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,bottom,3,/********************************************************************************,-13.9765625,128238.0,128247.0,9.0,88905.0,62569.0,-26336.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,bottom,4,/********************************,-13.96875,128241.0,128246.0,5.0,25909.5,9769.0,-16140.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,neutral,bottom,5,<tbody,-13.9375,128198.5,128245.0,46.5,111105.0,116878.0,5773.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,control,top,1, Democracy,-3.666015625,89.0,1.0,-88.0,27512.5,4359.0,-23153.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,control,top,2, democracy,-3.798828125,112.5,2.0,-110.5,14503.5,725.5,-13778.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,control,top,3, empathy,-3.81640625,17.0,3.0,-14.0,1299.5,3548.0,2248.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,control,top,4, LOVE,-3.96484375,2.0,4.0,2.0,46963.5,17452.5,-29511.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,control,top,5, PEOPLE,-4.5390625,172.0,5.0,-167.0,603.0,388.5,-214.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,control,bottom,1,<center,-14.484375,128235.5,128250.0,14.5,100302.0,120213.0,19911.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,control,bottom,2,beginTransaction,-14.125,128242.0,128249.0,7.0,59452.0,43151.5,-16300.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,control,bottom,3,/********************************************************************************,-13.9765625,128231.0,128248.0,17.0,61585.0,62569.0,984.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a liberal,political,control,bottom,4,/********************************,-13.96875,128241.0,128247.0,6.0,13711.0,9769.0,-3942.0
