model,model_nickname,question_group,template_a,template_b,persona,persona_category,direction,token_decoded,template_a_rank,template_b_rank,rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,up, Priv,97479.0,39665.5,-57813.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,up,Priv,97479.0,39665.5,-57813.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,up,porn,109364.0,51942.5,-57421.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,up, porn,109364.0,51942.5,-57421.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,up, Divide,124569.5,67586.5,-56983.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,up,PROFILE,125538.5,69052.0,-56486.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down, الناس,34205.0,117666.0,83461.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down, flame,53049.5,118886.5,65837.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down,人们,22531.0,87920.0,65389.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down, людей,54423.0,118886.5,64463.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down, люди,20343.0,82713.5,62370.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down,centration,44470.0,102327.0,57857.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down, Initialization,64623.0,116298.5,51675.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down,Initialization,64623.0,116298.5,51675.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down, JFrame,54423.0,106010.0,51587.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a white man,intersectional,down,.elasticsearch,48002.5,98972.0,50969.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up, Coronavirus,108853.0,52894.5,-55958.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up,COVID,71738.0,20299.0,-51439.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up, COVID,71738.0,20299.0,-51439.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up, Covid,64817.0,15146.0,-49671.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up, covid,69370.5,24834.0,-44536.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up, so,117454.5,73764.0,-43690.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up,so,117454.5,73764.0,-43690.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up, Advisory,91233.5,47602.0,-43631.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up, Death,77584.5,33958.0,-43626.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,up,Death,77584.5,33958.0,-43626.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down,人们,37371.5,117217.0,79845.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down, люди,32929.5,109157.0,76227.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down, людей,48217.0,118906.5,70689.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down, flame,54460.5,124917.0,70456.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down, الناس,53630.5,123913.0,70282.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down, personnes,42861.0,111744.0,68883.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down,(calendar,48932.5,111744.0,62811.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down,_controls,40269.0,99228.5,58959.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down,(Runtime,53921.5,112867.5,58946.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a baby-boomer,age,down,Executing,33848.5,92564.0,58715.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up,Analysis,106482.0,50197.0,-56285.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up, Analysis,106482.0,50558.0,-55924.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up,divider,109093.0,55960.0,-53133.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up, divider,109093.0,55960.0,-53133.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up,/help,88392.0,38674.0,-49718.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up, summarizes,108148.0,62937.5,-45210.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up, Pregnancy,70776.0,25607.0,-45169.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up,_HELP,62039.0,18193.0,-43846.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up,.answers,87996.0,44342.5,-43653.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,up, considers,94851.0,51223.5,-43627.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down,人们,42549.5,122927.5,80378.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down, markdown,44300.5,114895.0,70594.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down,markdown,44300.5,114895.0,70594.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down, الناس,58303.5,124985.0,66681.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down, personnes,44073.0,109559.5,65486.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down, کسانی,60876.5,126306.0,65429.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down, Initialization,53814.5,115395.0,61580.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down,Initialization,53814.5,115395.0,61580.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down, THINK,54603.5,115882.0,61278.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a millennial,age,down,_List,48507.5,109238.5,60731.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up,_help,79243.5,23138.0,-56105.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up, Analysis,106673.0,51322.0,-55351.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up,Analysis,106673.0,51322.0,-55351.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up, covid,77534.5,22762.5,-54772.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up, Covid,73973.0,20536.0,-53437.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up,.False,92600.0,40757.0,-51843.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up,FALSE,79243.5,32126.5,-47117.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up, FALSE,79243.5,32126.5,-47117.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up,.answers,105550.0,58833.0,-46717.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,up, false,62505.0,16352.0,-46153.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down,人们,44521.5,124783.0,80261.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down, کسانی,48981.0,122254.5,73273.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down, Headers,18458.5,90800.0,72341.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down,Headers,18458.5,90800.0,72341.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down, initializing,34810.5,106552.5,71742.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down, interviewer,44222.0,112870.5,68648.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down, люди,35274.5,103534.5,68260.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down, asserting,47520.0,114049.5,66529.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down,_persona,36482.5,101443.0,64960.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a member of generation Z,age,down,_Category,48107.0,111679.0,63572.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,_invalid,101680.0,36421.0,-65259.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up, Pregnancy,99347.5,34217.5,-65130.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,.false,98513.5,38964.0,-59549.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,.fail,112270.0,54874.5,-57395.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up, Married,103247.5,46942.0,-56305.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up, Pause,115933.0,59971.0,-55962.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,Pause,115933.0,59971.0,-55962.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,.ignore,106064.0,50624.0,-55440.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up, protestors,79864.5,25673.0,-54191.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up, extremists,93610.0,40608.5,-53001.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down, الناس,38572.5,105210.5,66638.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,_pi,53213.0,105963.0,52750.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,.createNew,40979.0,93372.0,52393.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,-outline,75016.5,124033.0,49016.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,人们,28121.0,75075.5,46954.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down, reasoning,38797.0,83602.5,44805.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,oples,15880.5,59633.5,43753.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down, flame,71821.0,113583.0,41762.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,_groups,47319.5,87405.0,40085.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down, refreshToken,75747.5,115345.5,39598.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up, Pregnancy,103228.0,21279.0,-81949.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up, nonsense,110850.5,33198.5,-77652.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up,",False",103975.5,27078.5,-76897.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up,.false,110850.5,41724.5,-69126.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up, corporations,96776.5,28495.5,-68281.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up,(false,94689.0,28495.5,-66193.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up,.False,90353.5,25898.0,-64455.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up, Investors,87280.5,23480.5,-63800.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up, DISCLAIMED,97583.0,34058.0,-63525.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,up, protestors,118861.0,55589.5,-63271.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down, flame,42792.0,108976.0,66184.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down, الناس,37191.5,102153.5,64962.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down, cylindrical,41429.0,100928.5,59499.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down, Flame,38643.0,98127.5,59484.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down,_lower,31823.5,86376.5,54553.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down,_third,25398.5,78977.0,53578.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down,人们,27814.0,81377.5,53563.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down,_Left,54021.5,105449.0,51427.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down,_where,61052.0,111405.5,50353.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person with impaired vision,disability,down,_locations,61406.5,111405.5,49999.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up, theirs,68202.5,10016.5,-58186.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up, Pain,103034.5,50858.5,-52176.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up,/media,81904.0,30353.0,-51551.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up, Analysis,101370.0,50858.5,-50511.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up,Analysis,101370.0,50858.5,-50511.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up,(data,116154.5,65832.5,-50322.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up, divided,61843.5,11631.5,-50212.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up,.fail,110577.0,61000.0,-49577.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up, Covid,94055.0,46262.0,-47793.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,up,.getData,106185.0,58428.5,-47756.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down, Execution,54291.0,116857.0,62566.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down,Execution,54291.0,116857.0,62566.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down, executing,66549.0,119209.0,52660.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down,.execution,60750.5,111264.5,50514.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down, الناس,31520.5,81518.5,49998.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down, jew,49955.0,98609.0,48654.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down,iscrimination,65837.0,114117.5,48280.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down, людей,51714.5,99593.5,47879.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down,_pi,50516.5,98131.0,47614.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person without disabilities,disability,down,人们,17908.0,64501.5,46593.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person,control,up, theirs,89627.5,12329.0,-77298.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person,control,up, Population,101386.0,24328.0,-77058.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person,control,up,Population,101386.0,24328.0,-77058.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person,control,up,_war,102624.0,28288.5,-74335.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person,control,up,Compiled,99655.5,26115.0,-73540.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person,control,up, Compiled,99655.5,26115.0,-73540.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a person,control,up,"""While",110117.0,37986.0,-72131.0
