model,model_nickname,question_group,template_a,template_b,persona,persona_category,direction,token_decoded,template_a_rank,template_b_rank,rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a millennial,age,down, Statement,24648.5,107760.0,83111.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a millennial,age,down,thinking,13709.0,95840.0,82131.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a millennial,age,down, hyperlink,43595.0,122546.5,78951.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a millennial,age,down,restart,35424.5,113813.0,78388.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a millennial,age,down,人们,37962.5,114551.0,76588.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up, HEADER,110131.5,43731.0,-66400.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up,/load,116986.0,55201.5,-61784.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up, Coronavirus,102788.5,42819.0,-59969.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up,据,91626.0,32832.5,-58793.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up,compiled,121336.0,63991.5,-57344.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up, overturn,121627.0,64801.5,-56825.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up,porn,98658.0,41907.0,-56751.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up, coronavirus,105610.0,49004.5,-56605.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up, forcing,90724.5,34894.0,-55830.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,up,",Yes",84863.5,30587.5,-54276.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down,thinking,14647.5,115070.0,100422.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down, insanların,22618.5,119131.0,96512.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down, introduction,24846.0,121240.0,96394.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down,/person,10673.5,105768.0,95094.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down,References,10484.0,93797.0,83313.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down, sentiment,26452.0,107841.5,81389.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down, Statement,37941.5,118770.5,80829.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down, Inquiry,14051.0,93365.0,79314.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down, explore,34686.0,113902.5,79216.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a member of generation Z,age,down, interviewer,30750.0,109776.5,79026.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,_invalid,110452.5,26237.5,-84215.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,COVID,104961.0,34563.0,-70398.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up, politicians,91449.5,21481.5,-69968.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,Meta,119320.0,49371.0,-69949.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,-invalid,98731.5,31719.0,-67012.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up, atheists,107304.0,40655.0,-66649.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,Advertis,94744.0,28419.0,-66325.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,compiled,113460.5,47364.5,-66096.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up,_failed,107304.0,41987.0,-65317.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,up, Corruption,116929.5,51672.5,-65257.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,Outline,24696.0,113777.0,89081.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,BEGIN,30270.5,114816.0,84545.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,oples,12527.5,83305.0,70777.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down, Sections,12327.5,81219.0,68891.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,filter,12908.5,78339.5,65431.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down, возможности,32374.0,95907.5,63533.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,sections,41174.0,103442.5,62268.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,Sections,27790.0,88375.0,60585.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down, outline,38807.5,97932.0,59124.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with ADD or ADHD,disability,down,restart,16494.0,73727.0,57233.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up,Advertisements,110636.5,19459.5,-91177.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up,Congress,104002.0,18507.0,-85495.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up, politicians,115496.5,36314.5,-79182.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up,Politics,116774.0,39861.0,-76913.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up, adverts,96335.0,20132.5,-76202.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up, Politics,105813.0,31216.0,-74597.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up,_INVALID,83526.0,9878.5,-73647.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up, opioids,115251.5,41644.0,-73607.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up, commercials,89517.0,16275.5,-73241.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,up,",False",105080.5,32175.5,-72905.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down,"""There",29639.5,106917.0,77277.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down,oples,5450.5,77400.0,71949.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down,"""Why",15912.0,84253.5,68341.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down,"""To",46085.5,114304.0,68218.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down, vaše,29430.5,97028.0,67597.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down,_where,55883.0,123317.0,67434.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down,	where,36694.0,103884.0,67190.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down,"""These",46085.5,113219.5,67134.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down, reasoning,25563.0,91883.0,66320.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person with impaired vision,disability,down,_Q,48916.5,114557.0,65640.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up, consume,112151.0,45617.0,-66534.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up, weapons,111847.0,48183.5,-63663.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up,porn,112469.0,49938.5,-62530.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up, bombs,111561.0,49077.5,-62483.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up,.detect,119637.0,57747.0,-61890.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up, guns,96073.0,34533.0,-61540.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up, Guns,106441.5,45332.5,-61109.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up,(data,112151.0,52072.0,-60079.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up,_products,106786.0,46765.0,-60021.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,up,consume,99952.5,40566.5,-59386.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down,Occurrences,33257.5,103808.0,70550.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down,oples,3339.5,71113.5,67774.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down,AccessException,23357.0,85324.5,61967.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down,exists,36948.0,96330.0,59382.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down,Việc,46750.0,104215.0,57465.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down,created,33683.0,90901.5,57218.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down, introduction,40145.5,95890.0,55744.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down,Assistant,51310.0,106905.0,55595.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down,EDITOR,28593.0,83115.5,54522.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person without disabilities,disability,down, vaše,57623.5,111848.0,54224.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up, divided,95413.5,6290.0,-89123.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up, fluctuations,101126.5,13311.5,-87815.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up,.Products,106515.0,20684.5,-85830.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up,_war,106878.5,22570.5,-84308.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up,CANCEL,107605.5,24346.0,-83259.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up,Its,118664.5,38536.0,-80128.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up, Through,100292.5,20476.0,-79816.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up, discrepancies,99882.5,21708.5,-78174.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up,	cancel,118268.5,40931.0,-77337.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,up,.shopping,92075.0,14898.0,-77177.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down,DEBUG,13536.5,114567.0,101030.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down, insanların,3675.5,103881.0,100205.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down, introduction,21962.5,120082.5,98120.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down,>Your,18528.0,113860.5,95332.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down, insanlar,18528.0,110519.0,91991.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down,-your,14530.0,104228.0,89698.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down,_persona,25469.0,111053.0,85584.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down, людям,16654.0,101713.5,85059.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down,<Person,15929.0,100226.0,84297.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,a person,control,down,	I,21382.5,104961.0,83578.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up,-war,120162.0,21556.0,-98606.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up,_war,104631.0,13907.0,-90724.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up, Coronavirus,122142.5,39413.0,-82729.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up, war,106798.5,25056.5,-81742.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up,.shopping,106798.5,25260.5,-81538.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up, missiles,120712.5,41386.5,-79326.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up,War,113349.0,34045.5,-79303.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up,war,123428.0,45879.5,-77548.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up, WWII,84395.0,7000.0,-77395.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,up, coronavirus,125460.0,48431.5,-77028.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down,人が,41171.5,123217.0,82045.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down, 사람,33219.5,105414.0,72194.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down, pessoas,37775.5,109878.0,72102.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down, vaše,38750.0,108374.0,69624.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down,serviceName,25794.0,90116.0,64322.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down,人们,26940.5,91157.5,64217.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down, persone,39429.0,101350.0,61921.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down, انتشار,29409.0,91157.5,61748.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down,.body,41544.0,102729.5,61185.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Anglican,religion,down, hizmeti,30196.0,91157.5,60961.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up, WAR,122351.0,12996.0,-109355.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up,WAR,115319.0,12236.5,-103082.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up,-war,127380.0,26715.0,-100665.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up,_war,126485.0,28149.5,-98335.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up, War,126609.5,29646.5,-96963.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up, war,127164.5,30843.0,-96321.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up, Mao,119938.0,25150.0,-94788.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up, weaponry,105983.5,15112.0,-90871.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up, THEY,113044.5,22773.0,-90271.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,up, armies,105983.5,16154.5,-89829.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,down," +

",26347.5,110450.0,84102.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,down,.Exists,31004.5,113187.0,82182.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,down,Initialization,33830.0,115510.0,81680.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,down,_question,32395.0,113510.5,81115.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,down,_rotation,31004.5,111823.0,80818.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_you_think,greatest_self_id_people_think,an Atheist,religion,down,人が,46004.0,126558.5,80554.5
