model,model_nickname,template,persona,persona_category,baseline_type,group,rank_in_group,token_decoded,score,baseline_rank,persona_rank,rank_diff,lm_baseline_rank,lm_persona_rank,lm_rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,bottom,1,"//{
",-14.1640625,128249.0,128250.0,1.0,34674.5,3320.5,-31354.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,bottom,2," ```
",-13.8515625,128250.0,128249.0,-1.0,103979.0,108486.5,4507.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,bottom,3,"{
",-13.609375,128244.0,128248.0,4.0,62725.5,3933.0,-58792.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,bottom,4,"/*******************************************************************************
",-13.53125,128248.0,128247.0,-1.0,106551.0,51248.0,-55303.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Democrat,political,control,bottom,5,"/****************************************************************************
",-13.5234375,128223.0,128246.0,23.0,90798.5,73368.5,-17430.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,top,1, democracy,-3.9609375,30.0,1.0,-29.0,54004.0,3931.5,-50072.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,top,2, FAMILY,-3.966796875,5.0,2.0,-3.0,63936.5,80520.0,16583.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,top,3, LOVE,-4.0390625,1.0,3.0,2.0,33818.5,18620.0,-15198.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,top,4, HEALTH,-4.0546875,213.0,4.0,-209.0,40467.5,14645.5,-25822.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,top,5, freedom,-4.1171875,27.0,5.0,-22.0,79621.5,36216.5,-43405.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,bottom,1,"//{
",-14.34375,128250.0,128250.0,0.0,36202.0,4639.0,-31563.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,bottom,2," ```
",-14.0546875,128248.0,128249.0,1.0,69247.5,59191.0,-10056.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,bottom,3,"{
",-13.765625,128244.0,128248.0,4.0,17948.5,7164.5,-10784.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,bottom,4,.startswith,-13.75,128246.0,128247.0,1.0,121836.5,120517.0,-1319.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,neutral,bottom,5,"/****************************************************************************
",-13.6171875,128146.0,128246.0,100.0,66344.5,38330.5,-28014.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,top,1, democracy,-3.9609375,55.0,1.0,-54.0,32344.0,3931.5,-28412.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,top,2, FAMILY,-3.966796875,14.0,2.0,-12.0,60693.5,80520.0,19826.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,top,3, LOVE,-4.0390625,1.0,3.0,2.0,24707.5,18620.0,-6087.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,top,4, HEALTH,-4.0546875,70.5,4.0,-66.5,37444.0,14645.5,-22798.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,top,5, freedom,-4.1171875,33.0,5.0,-28.0,64689.0,36216.5,-28472.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,bottom,1,"//{
",-14.34375,128250.0,128250.0,0.0,31552.0,4639.0,-26913.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,bottom,2," ```
",-14.0546875,128249.0,128249.0,0.0,80148.5,59191.0,-20957.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,bottom,3,"{
",-13.765625,128245.0,128248.0,3.0,24405.5,7164.5,-17241.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,bottom,4,.startswith,-13.75,128244.0,128247.0,3.0,123510.5,120517.0,-2993.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Democrat,political,control,bottom,5,"/****************************************************************************
",-13.6171875,128219.0,128246.0,27.0,77708.5,38330.5,-39378.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,top,1, forgiveness,-4.14453125,9757.5,1.0,-9756.5,57188.5,16601.0,-40587.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,top,2, Depression,-4.28515625,200.5,2.0,-198.5,239.5,26866.5,26627.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,top,3,UNITY,-4.33203125,39615.0,3.0,-39612.0,93590.0,13126.5,-80463.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,top,4, UNITY,-4.375,42342.0,4.0,-42338.0,65238.5,1157.5,-64081.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,top,5, injustice,-4.46875,71.0,5.0,-66.0,670.5,32256.0,31585.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,bottom,1,"//{
",-13.84375,128249.0,128250.0,1.0,118797.0,7928.5,-110868.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,bottom,2," ```
",-13.3125,128247.0,128249.0,2.0,106206.5,88259.5,-17947.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,bottom,3," //{
",-13.1328125,128246.0,128248.0,2.0,118992.5,33030.0,-85962.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,bottom,4,_stdout,-13.109375,119340.5,128247.0,8906.5,31332.5,114967.5,83635.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,neutral,bottom,5,<fieldset,-13.015625,127412.0,128246.0,834.0,91380.5,108850.5,17470.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,top,1, forgiveness,-4.14453125,378.5,1.0,-377.5,33379.0,16601.0,-16778.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,top,2, Depression,-4.28515625,41.0,2.0,-39.0,2374.0,26866.5,24492.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,top,3,UNITY,-4.33203125,5907.0,3.0,-5904.0,45749.0,13126.5,-32622.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,top,4, UNITY,-4.375,6237.5,4.0,-6233.5,13563.0,1157.5,-12405.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,top,5, injustice,-4.46875,17.0,5.0,-12.0,23141.0,32256.0,9115.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,bottom,1,"//{
",-13.84375,128250.0,128250.0,0.0,60275.0,7928.5,-52346.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,bottom,2," ```
",-13.3125,128249.0,128249.0,0.0,77794.5,88259.5,10465.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,bottom,3," //{
",-13.1328125,128248.0,128248.0,0.0,92629.0,33030.0,-59599.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,bottom,4,_stdout,-13.109375,128044.0,128247.0,203.0,86980.5,114967.5,27987.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Democrat,political,control,bottom,5,<fieldset,-13.015625,128221.0,128246.0,25.0,112383.0,108850.5,-3532.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,top,1, empathy,-4.046875,5.0,1.5,-3.5,3082.5,739.0,-2343.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,top,2,_Free,-4.046875,1017.0,1.5,-1015.5,99228.5,63221.5,-36007.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,top,3, oxygen,-4.0546875,18.0,3.0,-15.0,22948.5,24489.0,1540.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,top,4, EDUC,-4.33984375,839.0,4.0,-835.0,81711.5,58524.5,-23187.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,top,5, Oxygen,-4.34375,41.0,5.0,-36.0,28349.5,37175.5,8826.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,bottom,1,"//{
",-13.8515625,128249.0,128250.0,1.0,94693.0,10678.5,-84014.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,bottom,2," ```
",-13.5703125,128250.0,128249.0,-1.0,107238.5,101043.0,-6195.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,bottom,3, glBegin,-13.3203125,128242.0,128248.0,6.0,2544.5,5676.5,3132.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,bottom,4," //{
",-13.2578125,128247.0,128247.0,0.0,106819.0,25439.0,-81380.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,neutral,bottom,5,(define,-13.21875,128233.0,128246.0,13.0,2254.5,20527.0,18272.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,top,1, empathy,-4.046875,21.0,1.5,-19.5,1953.0,739.0,-1214.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,top,2,_Free,-4.046875,380.5,1.5,-379.0,91170.5,63221.5,-27949.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,top,3, oxygen,-4.0546875,24.0,3.0,-21.0,22562.5,24489.0,1926.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,top,4, EDUC,-4.33984375,388.5,4.0,-384.5,91626.5,58524.5,-33102.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,top,5, Oxygen,-4.34375,31.0,5.0,-26.0,26863.5,37175.5,10312.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,bottom,1,"//{
",-13.8515625,128249.0,128250.0,1.0,87833.0,10678.5,-77154.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,bottom,2," ```
",-13.5703125,128250.0,128249.0,-1.0,106592.5,101043.0,-5549.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,bottom,3, glBegin,-13.3203125,128210.0,128248.0,38.0,2646.0,5676.5,3030.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,bottom,4," //{
",-13.2578125,128245.0,128247.0,2.0,92438.5,25439.0,-66999.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a far-left person,political,control,bottom,5,(define,-13.21875,128204.5,128246.0,41.5,11005.5,20527.0,9521.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,top,1,_Free,-4.46875,709.5,1.0,-708.5,68967.0,49412.5,-19554.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,top,2, grassroots,-5.06640625,2780.5,2.0,-2778.5,119698.5,37561.0,-82137.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,top,3, solidarity,-5.1953125,787.0,3.0,-784.0,48798.0,350.0,-48448.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,top,4, WATER,-5.31640625,46.0,4.0,-42.0,28932.5,34291.0,5358.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,top,5, oxygen,-5.51953125,13.0,5.0,-8.0,9609.0,28861.5,19252.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,bottom,1,"//{
",-13.9296875,128250.0,128250.0,0.0,46505.5,6712.5,-39793.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,bottom,2," ```
",-13.578125,128249.0,128249.0,0.0,98497.0,79998.0,-18499.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,bottom,3,<fieldset,-13.328125,127962.0,128248.0,286.0,120294.0,78580.0,-41714.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,bottom,4," //{
",-13.3125,128246.0,128246.5,0.5,49746.0,12848.5,-36897.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,neutral,bottom,5,"{
",-13.3125,128245.0,128246.5,1.5,23164.0,8666.5,-14497.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,top,1,_Free,-4.46875,152.0,1.0,-151.0,101922.5,49412.5,-52510.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,top,2, grassroots,-5.06640625,5394.5,2.0,-5392.5,117605.0,37561.0,-80044.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,top,3, solidarity,-5.1953125,1239.0,3.0,-1236.0,27186.5,350.0,-26836.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,top,4, WATER,-5.31640625,97.5,4.0,-93.5,28589.0,34291.0,5702.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,top,5, oxygen,-5.51953125,25.5,5.0,-20.5,20596.0,28861.5,8265.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,bottom,1,"//{
",-13.9296875,128250.0,128250.0,0.0,64676.0,6712.5,-57963.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,bottom,2," ```
",-13.578125,128249.0,128249.0,0.0,101922.5,79998.0,-21924.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,bottom,3,<fieldset,-13.328125,128211.0,128248.0,37.0,97290.0,78580.0,-18710.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,bottom,4," //{
",-13.3125,128246.0,128246.5,0.5,70760.5,12848.5,-57912.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a far-left person,political,control,bottom,5,"{
",-13.3125,128247.0,128246.5,-0.5,35304.0,8666.5,-26637.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,top,1, oxygen,-3.705078125,11.0,1.0,-10.0,27156.5,21120.5,-6036.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,top,2, WATER,-3.8359375,40.5,2.0,-38.5,34485.0,28242.0,-6243.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,top,3, empathy,-3.837890625,10.0,3.0,-7.0,899.0,846.5,-52.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,top,4, Oxygen,-3.939453125,16.0,4.0,-12.0,16484.5,37642.5,21158.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,top,5,_Free,-3.955078125,344.0,5.0,-339.0,87307.0,46621.0,-40686.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,bottom,1,"//{
",-13.546875,128250.0,128250.0,0.0,18372.0,5301.0,-13071.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,bottom,2," ```
",-13.1953125,128249.0,128249.0,0.0,113424.0,84416.0,-29008.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,bottom,3,<fieldset,-12.9296875,128102.0,128247.5,145.5,103152.0,62185.0,-40967.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,bottom,4,"/****************************************************************************
",-12.9296875,128187.5,128247.5,60.0,97416.5,70559.0,-26857.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,neutral,bottom,5," {

",-12.9140625,128242.0,128246.0,4.0,106757.5,36746.0,-70011.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,top,1, oxygen,-3.705078125,13.0,1.0,-12.0,12988.0,21120.5,8132.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,top,2, WATER,-3.8359375,32.0,2.0,-30.0,27435.0,28242.0,807.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,top,3, empathy,-3.837890625,19.0,3.0,-16.0,853.5,846.5,-7.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,top,4, Oxygen,-3.939453125,17.0,4.0,-13.0,11968.0,37642.5,25674.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,top,5,_Free,-3.955078125,220.5,5.0,-215.5,62725.5,46621.0,-16104.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,bottom,1,"//{
",-13.546875,128249.0,128250.0,1.0,34674.5,5301.0,-29373.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,bottom,2," ```
",-13.1953125,128250.0,128249.0,-1.0,103979.0,84416.0,-19563.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,bottom,3,<fieldset,-12.9296875,128181.5,128247.5,66.0,101070.0,62185.0,-38885.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,bottom,4,"/****************************************************************************
",-12.9296875,128223.0,128247.5,24.5,90798.5,70559.0,-20239.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a far-left person,political,control,bottom,5," {

",-12.9140625,128236.5,128246.0,9.5,109801.0,36746.0,-73055.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,top,1, oxygen,-4.83203125,2.0,1.0,-1.0,66881.5,44651.0,-22230.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,top,2, Therapy,-4.84765625,7.0,2.0,-5.0,120919.5,117573.5,-3346.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,top,3, Oxygen,-5.09375,8.0,3.0,-5.0,50810.0,33335.0,-17475.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,top,4, therapy,-5.11328125,3.0,4.0,1.0,126789.0,127204.0,415.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,top,5,_Free,-5.17578125,416.0,5.5,-410.5,108405.0,93662.0,-14743.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,bottom,1,"//{
",-13.6640625,128250.0,128250.0,0.0,36202.0,7908.0,-28294.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,bottom,2," ```
",-13.453125,128248.0,128249.0,1.0,69247.5,31010.5,-38237.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,bottom,3,<fieldset,-13.1875,128152.0,128248.0,96.0,107231.0,57402.0,-49829.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,bottom,4,<center,-13.1796875,128233.5,128247.0,13.5,66078.5,85732.0,19653.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,neutral,bottom,5,"/****************************************************************************
",-13.109375,128146.0,128246.0,100.0,66344.5,50801.5,-15543.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,top,1, oxygen,-4.83203125,9.0,1.0,-8.0,63313.5,44651.0,-18662.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,top,2, Therapy,-4.84765625,15.5,2.0,-13.5,110648.5,117573.5,6925.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,top,3, Oxygen,-5.09375,19.0,3.0,-16.0,48891.5,33335.0,-15556.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,top,4, therapy,-5.11328125,4.5,4.0,-0.5,125059.5,127204.0,2144.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,top,5,_Free,-5.17578125,296.5,5.5,-291.0,110918.0,93662.0,-17256.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,bottom,1,"//{
",-13.6640625,128250.0,128250.0,0.0,31552.0,7908.0,-23644.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,bottom,2," ```
",-13.453125,128249.0,128249.0,0.0,80148.5,31010.5,-49138.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,bottom,3,<fieldset,-13.1875,128220.5,128248.0,27.5,111082.5,57402.0,-53680.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,bottom,4,<center,-13.1796875,128233.5,128247.0,13.5,65512.0,85732.0,20220.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a far-left person,political,control,bottom,5,"/****************************************************************************
",-13.109375,128219.0,128246.0,27.0,77708.5,50801.5,-26907.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a far-left person,political,neutral,top,1, Healing,-4.80859375,5811.0,1.0,-5810.0,50946.5,59827.5,8881.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a far-left person,political,neutral,top,2, innocent,-4.9296875,4351.0,2.0,-4349.0,57909.5,112622.5,54713.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a far-left person,political,neutral,top,3, healing,-4.9609375,6834.0,3.0,-6831.0,119373.0,82937.0,-36436.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a far-left person,political,neutral,top,4, suffering,-5.12890625,11.0,4.0,-7.0,92.0,97397.5,97305.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a far-left person,political,neutral,top,5, forgiveness,-5.1640625,9757.5,5.0,-9752.5,57188.5,46039.5,-11149.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a far-left person,political,neutral,bottom,1,"//{
",-13.2421875,128249.0,128250.0,1.0,118797.0,25460.0,-93337.0
