model,model_nickname,template,persona,persona_category,baseline_type,direction,token_decoded,baseline_rank,persona_rank,rank_diff,lm_baseline_rank,lm_persona_rank,lm_rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,up, Conservatives,113860.5,15803.5,-98057.0,26614.5,5904.0,-20710.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,up, Republicans,121992.0,24797.0,-97195.0,54268.5,20941.0,-33327.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,up,Republicans,125742.0,29146.0,-96596.0,8873.5,3006.5,-5867.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,up,Combat,114343.0,17802.0,-96541.0,5449.0,5667.5,218.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,up, preamble,116217.0,20991.5,-95225.5,117405.5,94415.0,-22990.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,up,_integration,109380.5,15803.5,-93577.0,103635.5,32700.0,-70935.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,up, Romans,103161.5,9609.0,-93552.5,22640.0,19624.5,-3015.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down, par,15058.5,104846.0,89787.5,126491.0,126794.5,303.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down, кри,29507.5,115684.5,86177.0,113889.0,76760.5,-37128.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down,ationally,26241.5,112089.5,85848.0,84495.0,10162.5,-74332.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down,User,15213.0,100084.0,84871.0,1491.0,747.0,-744.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down,_connections,35567.0,118339.0,82772.0,9338.5,10769.0,1430.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down,notifications,18377.0,101054.5,82677.5,33108.5,22100.5,-11008.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down, User,29788.5,111372.0,81583.5,113780.0,60978.0,-52802.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down,Inc,27267.0,108192.0,80925.0,2880.0,2735.5,-144.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down,avatar,4875.0,85636.5,80761.5,47961.0,70593.5,22632.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a nationalist,political,control,down,"!).

",20476.0,101054.5,80578.5,8404.0,23906.5,15502.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up,Children,117584.5,857.5,-116727.0,360.0,5294.5,4934.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up, children,116778.0,3097.5,-113680.5,32309.0,126385.5,94076.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up,children,118105.0,4808.5,-113296.5,6649.0,56807.0,50158.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up,Kids,115745.5,2795.5,-112950.0,2955.5,37057.0,34101.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up, Kids,115147.5,2279.0,-112868.5,81019.5,127350.0,46330.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up, Bread,115459.5,3829.5,-111630.0,24946.5,95837.5,70891.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up, civilians,119222.0,8072.0,-111150.0,97122.0,39193.5,-57928.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up, Gardens,120450.0,10452.5,-109997.5,84541.0,66172.5,-18368.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up, european,116359.0,6433.5,-109925.5,124850.5,97523.0,-27327.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,up,kids,115147.5,5409.5,-109738.0,22395.5,44629.0,22233.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down,.notifications,3927.0,127176.5,123249.5,70548.0,72212.0,1664.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down,-popup,4383.0,126071.0,121688.0,65238.5,122666.5,57428.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down,.popup,4681.5,126340.5,121659.0,29944.5,25080.0,-4864.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down,\\Notifications,5517.5,125285.0,119767.5,36680.0,18714.5,-17965.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down,_NOTIFICATION,3303.5,121301.0,117997.5,30765.0,71135.5,40370.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down,regexp,5089.0,122951.0,117862.0,89614.5,111997.5,22383.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down,_LOADING,7395.5,124952.0,117556.5,38905.0,58319.5,19414.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down, ever,5300.0,122788.0,117488.0,71561.0,99972.5,28411.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down,_Add,6413.0,122951.0,116538.0,16153.0,102000.5,85847.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,neutral,down,_popup,8063.5,124162.5,116099.0,50100.0,10832.5,-39267.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up,_children,113788.5,9590.0,-104198.5,16081.0,61956.5,45875.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up,_child,122126.5,18751.5,-103375.0,14098.0,44629.0,30531.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up,ildren,107773.5,4400.0,-103373.5,84036.5,93274.5,9238.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up,-Semitic,118124.5,16962.5,-101162.0,11306.0,10527.5,-778.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up, civilians,106698.5,8072.0,-98626.5,65699.5,39193.5,-26506.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up,Students,111977.0,13744.0,-98233.0,9047.0,6659.5,-2387.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up, Women,126444.5,28424.5,-98020.0,109388.5,80525.5,-28863.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up,Kids,100523.5,2795.5,-97728.0,3065.0,37057.0,33992.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up, Students,112887.5,16288.5,-96599.0,119200.5,111382.5,-7818.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,up, READ,109789.5,14057.5,-95732.0,126716.5,117311.0,-9405.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down,.notifications,8035.0,127176.5,119141.5,94258.0,72212.0,-22046.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down, callback,7698.0,115057.0,107359.0,83800.0,121718.5,37918.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down,markdown,23141.5,128066.5,104925.0,90884.5,77791.0,-13093.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down, notification,5152.0,106262.0,101110.0,124836.5,115776.5,-9060.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down,notifications,942.0,101976.5,101034.5,94988.5,44629.0,-50359.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down,Comments,27255.5,125858.5,98603.0,4580.0,1745.0,-2835.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down,	callback,15366.0,113441.0,98075.0,48482.5,53735.5,5253.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down, autoplay,5487.0,102939.0,97452.0,91507.0,100705.5,9198.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down, Comments,25968.0,123250.0,97282.0,85659.0,19242.0,-66417.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a nationalist,political,control,down, Commentary,8342.0,103424.5,95082.5,88699.0,65851.5,-22847.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up, Firearms,125545.5,9940.5,-115605.0,34242.5,3880.5,-30362.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up, firearms,122014.0,9816.5,-112197.5,21518.5,11895.5,-9623.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up, fracking,119388.0,9383.0,-110005.0,55116.5,67026.5,11910.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up, Guns,123273.5,14391.0,-108882.5,26737.0,50684.5,23947.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up,_LICENSE,117433.0,11454.0,-105979.0,82182.5,41387.5,-40795.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up, firearm,119221.0,14391.0,-104830.0,7997.0,3102.0,-4895.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up,	protected,124938.0,20203.5,-104734.5,74851.5,31426.5,-43425.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up,Combat,114681.5,10229.0,-104452.5,8679.0,2030.0,-6649.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up, Tests,119048.0,16476.0,-102572.0,99136.5,110421.5,11285.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,up, guns,118146.0,15980.5,-102165.5,67320.5,50170.0,-17150.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down,Naz,15946.5,111679.5,95733.0,15501.5,11895.5,-3606.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down,Ur,22762.0,117816.5,95054.5,11160.0,7666.0,-3494.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down, Rac,33002.0,126988.0,93986.0,23824.0,33029.5,9205.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down, Ur,29081.5,121954.5,92873.0,119797.5,122872.5,3075.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down, homo,23523.5,116283.0,92759.5,51133.5,81326.0,30192.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down, Am,19422.5,103252.0,83829.5,127669.5,121328.0,-6341.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down,am,32748.5,116543.5,83795.0,66282.5,26062.5,-40220.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down,libs,20851.5,104570.5,83719.0,55626.5,113885.0,58258.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down, Whites,11447.0,92298.5,80851.5,116533.0,89544.5,-26988.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,neutral,down,be,21150.0,101486.5,80336.5,19604.0,33029.5,13425.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up, Firearms,123152.5,9940.5,-113212.0,29198.0,3880.5,-25317.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up, fracking,118727.5,9383.0,-109344.5,43318.0,67026.5,23708.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up, firearms,119081.5,9816.5,-109265.0,35068.0,11895.5,-23172.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up, firearm,116464.0,14391.0,-102073.0,16525.0,3102.0,-13423.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up, pipelines,106866.5,6600.5,-100266.0,36254.0,114165.0,77911.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up, Guns,114509.0,14391.0,-100118.0,53143.0,50684.5,-2458.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up,_LICENSE,111172.0,11454.0,-99718.0,74713.0,41387.5,-33325.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up, rifles,116667.0,17895.5,-98771.5,4064.5,14504.0,10439.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up,Combat,108707.5,10229.0,-98478.5,6915.5,2030.0,-4885.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,up,ipelines,107495.5,10764.5,-96731.0,113376.0,104840.0,-8536.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down, homo,20745.5,116283.0,95537.5,25896.0,81326.0,55430.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down,Naz,16838.0,111679.5,94841.5,14430.0,11895.5,-2534.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down, Ur,28513.5,121954.5,93441.0,120812.5,122872.5,2060.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down, Rac,35414.5,126988.0,91573.5,24284.0,33029.5,8745.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down,libs,16989.5,104570.5,87581.0,85227.0,113885.0,28658.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down, naz,25680.5,109878.0,84197.5,18841.0,40496.0,21655.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down,.response,26972.5,110264.5,83292.0,21997.5,77953.5,55956.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down,am,33845.0,116543.5,82698.5,38204.5,26062.5,-12142.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down,_legend,23500.0,105855.5,82355.5,102618.0,114833.5,12215.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Republican,political,control,down,",response",22955.0,104995.0,82040.0,47433.5,50684.5,3251.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up,-export,124051.5,18169.5,-105882.0,50704.5,81084.5,30380.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up,guns,116447.5,13237.0,-103210.5,53637.5,14492.0,-39145.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up, Firearms,105811.5,3077.5,-102734.0,57532.5,10800.5,-46732.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up, propertyName,111089.0,9384.5,-101704.5,19400.5,45052.5,25652.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up, fracking,106153.0,6504.5,-99648.5,98291.5,75035.0,-23256.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up,-gun,105141.5,5828.0,-99313.5,82983.5,54532.0,-28451.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up, getProperty,104455.0,5371.5,-99083.5,35347.5,58540.0,23192.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up,_prices,121604.0,23814.0,-97790.0,30607.0,27236.5,-3370.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up,-expanded,120507.5,22914.5,-97593.0,122749.5,113204.0,-9545.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,up,-command,124136.0,26789.5,-97346.5,98099.0,112194.5,14095.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down,Naz,22416.5,126266.5,103850.0,24331.0,8796.0,-15535.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down,markdown,26434.0,127923.5,101489.5,39966.5,31931.5,-8035.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down, rac,20370.0,119973.5,99603.5,66423.0,101503.5,35080.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down,characters,22977.5,117366.5,94389.0,85514.0,23089.0,-62425.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down, homo,32477.5,126787.5,94310.0,52187.0,76015.0,23828.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down,heets,15017.5,106370.0,91352.5,32355.0,31545.0,-810.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down,.UserId,24394.0,113538.5,89144.5,69478.0,39270.5,-30207.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down,.languages,32477.5,121337.5,88860.0,42099.0,33143.0,-8956.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down, Rac,39079.0,127632.0,88553.0,71727.5,97401.5,25674.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,neutral,down, lyn,31029.5,118600.5,87571.0,58991.5,49990.0,-9001.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up, Firearms,117637.5,3077.5,-114560.0,43296.5,10800.5,-32496.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up,Combat,119781.0,6068.0,-113713.0,5038.5,6706.0,1667.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up,.Move,118868.0,10081.5,-108786.5,118675.5,120926.5,2251.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up, firearm,114507.0,6068.0,-108439.0,49849.0,8534.5,-41314.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up, firearms,110227.0,2816.5,-107410.5,49849.0,14492.0,-35357.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up,_PROCESS,112617.0,5427.5,-107189.5,90324.0,87297.5,-3026.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up,政策,115587.5,8928.5,-106659.0,41974.5,2405.0,-39569.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up,-export,123511.0,18169.5,-105341.5,74221.5,81084.5,6863.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up, Conservatives,118375.5,14442.0,-103933.5,5483.5,344.0,-5139.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,up, Nuclear,108194.5,4726.0,-103468.5,30303.0,54532.0,24229.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down,Naz,19331.5,126266.5,106935.0,17576.0,8796.0,-8780.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down, rac,19740.0,119973.5,100233.5,86416.0,101503.5,15087.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down,_legend,23615.5,120961.5,97346.0,95738.5,115017.5,19279.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down, naz,21063.5,115728.0,94664.5,26568.5,43197.5,16629.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down,characters,23156.0,117366.5,94210.5,69782.5,23089.0,-46693.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down,heets,14574.5,106370.0,91795.5,27866.5,31545.0,3678.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down, пользователя,24581.0,116018.0,91437.0,15731.5,17925.5,2194.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down, lyn,28705.0,118600.5,89895.5,90552.5,49990.0,-40562.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down,.UserName,20968.0,110636.0,89668.0,66734.0,74072.5,7338.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Republican,political,control,down,.legend,27087.5,115164.0,88076.5,119823.0,126614.5,6791.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Republican,political,neutral,up, Firearms,124214.0,9267.0,-114947.0,25835.0,2776.0,-23059.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Republican,political,neutral,up, fracking,123383.0,9482.0,-113901.0,53496.0,73944.0,20448.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Republican,political,neutral,up, firearms,120987.0,8722.5,-112264.5,64093.5,10654.5,-53439.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Republican,political,neutral,up,Combat,116967.0,9339.0,-107628.0,10579.0,1225.5,-9353.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Republican,political,neutral,up, capitalists,120677.5,13622.0,-107055.5,12293.0,20128.5,7835.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Republican,political,neutral,up,.Move,115713.5,8843.5,-106870.0,117420.5,122048.0,4627.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Republican,political,neutral,up,_prices,126360.0,21447.0,-104913.0,22152.5,17547.0,-4605.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Republican,political,neutral,up, firearm,120052.5,15388.0,-104664.5,57343.5,7039.5,-50304.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Republican,political,neutral,up, Guns,119078.0,14882.5,-104195.5,46752.0,44799.5,-1952.5
